K,c_exponent,idio_std,mse_d_combined,mse_bc,mse_flow,mse_path
8.26576840208655,9.589817849213153,0.015380592379128321,0.0011443089701685682,0.19884807984748445,0.004739083751505943,2623.584009106704
16.91881786769192,4.1798619798309895,0.027322548060483016,0.0012327549876004892,0.03287139405837635,0.004750498824811468,1589.637611617697
10.634040533904328,5.327985995764195,0.04023975835551331,0.0015608762282253602,0.053651063569044706,0.00634569864815796,2197.910776885394
1.2373055119507153,7.881782583661897,0.04540237313315098,0.00017675834499031025,0.05532502590128698,0.0008702515687539315,581.5136669726751
13.375947187486647,2.0220925599909023,0.014184646447889082,0.0010288398309898851,0.12100997683914652,0.004239246301879496,1997.9881583853366
8.941765280506198,9.39729785006378,0.03608416067333714,0.001187168450266631,0.08851132160753897,0.005108687148809141,2044.9497741133114
7.7390377449028245,2.8239391149560467,0.05698082082309981,0.0002048841393836126,0.013004873635803821,0.00084398644151489,312.77630699724284
14.409619399783017,7.517285129274779,0.029909221374193877,0.0016945482021779271,0.046846189407563125,0.0066187351232900715,2231.1007715966107
3.2350519705997214,6.686003310301288,0.012519352413111778,0.0007549943467513865,0.18284478635621632,0.0032471851837175066,2087.2191862706486
19.197479323828247,1.213887805523242,0.023582413165252447,0.0010019248045324792,0.023068641832280093,0.004025418517019896,1327.262570672395
12.309656389601768,1.2845385098175526,0.04970675119274536,0.00015398996797808594,0.003960691510287305,0.0006260641719409057,192.79066263769624
13.838534639653703,9.263770902954718,0.012131090080688078,0.002390449532318738,0.12925514103422994,0.009386812374296337,3568.851459120403
11.3956839136548,9.883401421588463,0.01626168531875918,0.0017101324039559308,0.1748045725426073,0.006772221233204834,3074.5885786686913
11.345501681502805,4.087885089589051,0.0015086623950422383,0.0031283328577091196,0.30423417556901683,0.012645543996959866,5635.485630104085
17.212485790717494,3.313612746317096,0.05176931831686221,0.001975766097963589,0.017408810500999225,0.007933758048692972,2438.1043042461993
13.75759821553113,1.3371774999268817,0.03781302253477965,0.00033537010132939977,0.009723628082549833,0.0013457682943951558,444.1768169602504
10.720976687449822,3.1174038435482045,0.04528161455016235,0.0008358389964990196,0.028980248767839223,0.003401902390899532,1169.842218647896
15.34400561484094,1.0801768672500127,0.04923574106602488,0.0002012245933459724,0.0026908106941430283,0.0007830658819338194,230.83309937694057
9.255254249806335,2.5307749782470195,0.05572281373599223,0.0002759369741279456,0.011673379181402085,0.0011366143492098886,389.2745959722814
8.683358307856151,8.110430098175144,0.041724535507081245,0.0010224647368496252,0.06735532361277143,0.004284159860065243,1667.832406284921
6.0691367640391745,5.139998651707791,0.049829886413794364,0.00032487877731254773,0.034490079426592254,0.0014117380596142474,614.768478950315
7.067983569028295,4.7298425850157875,0.04896768449370592,0.0004039961913469514,0.033935879415219194,0.0017179372920070794,701.6291959954531
7.138046253069854,3.258373143005933,0.028355563517234377,0.0005854236708222332,0.07525969100341268,0.0025021047200187198,1197.3975318588286
13.203643535244073,6.9811081204112755,0.00252508875380379,0.0031142665111048248,0.2342691111221733,0.012342188746253042,5100.997336014001
15.439643165954394,2.755437693516429,0.046500712117404135,0.0008200092301029568,0.014569821909599342,0.003300332036229069,1046.4703201594562
